transaction_id,customer_id,recipient_id,amount,timestamp,transaction_type,country_origin,country_dest,ip_address,device_id,merchant_id,wallet_id,aml_pattern,is_flagged
TX_29185040,C_686067,C_653800,21983.98,2024-10-14T21:36:48,CASH,GB,CA,27.70.180.233,DEV_509066,,,NONE,0
TX_88219230,C_609637,C_286454,25309.44,2024-07-09T05:24:14,ACH,CA,JP,213.253.155.219,DEV_856868,M_668881,,NONE,0
TX_90919401,C_131666,C_530150,42285.53,2024-04-20T21:14:59,ACH,AE,DE,88.144.5.75,DEV_733991,M_497959,,NONE,0
TX_06503418,C_963502,C_618519,38645.01,2024-02-01T01:48:35,WIRE,IN,AU,103.234.98.1,DEV_727446,,,NONE,0
TX_05674456,C_841936,C_112948,33788.21,2024-09-15T17:34:40,SWIFT,US,NL,48.15.62.173,DEV_383165,,,NONE,0
TX_00883045,C_967512,C_004082,8879.54,2024-08-08T04:19:08,WIRE,DE,US,69.142.125.5,DEV_523496,,,NONE,0
TX_43050632,C_461642,C_291553,37263.13,2024-06-13T05:17:47,WIRE,DE,GB,123.109.14.29,DEV_586798,,,NONE,0
TX_58965348,C_963502,C_728691,44504.72,2024-05-06T13:34:59,CRYPTO,DE,AE,216.90.173.144,DEV_869195,,W_873216,NONE,0
TX_63437466,C_906871,C_286751,1872.94,2024-02-17T13:32:54,CRYPTO,NL,IN,225.86.29.91,DEV_834024,,W_563498,SMURFING,1
TX_65507107,C_032537,C_216619,39989.36,2024-01-12T20:30:31,SWIFT,US,US,133.162.106.70,DEV_777961,,,NONE,0
TX_42367637,C_941983,C_073227,1264.61,2024-02-11T16:07:03,SWIFT,CA,NL,180.134.244.3,DEV_371245,,,NONE,0
TX_29510447,C_134587,C_321114,21419.1,2024-01-16T15:59:12,CASH,AU,SG,242.157.225.61,DEV_786403,,,NONE,0
TX_68651771,C_751590,C_722251,16828.33,2024-12-26T11:15:29,CASH,DE,IN,138.10.138.121,DEV_099920,,,NONE,0
TX_48385575,C_237378,C_607337,32706.52,2024-10-13T03:54:47,CASH,GB,NL,177.138.207.73,DEV_782869,,,NONE,0
TX_86841358,C_287388,C_103281,23322.65,2024-02-02T00:50:50,WIRE,GB,AE,221.155.114.240,DEV_549343,,,NONE,0
TX_02279909,C_972853,C_640990,35257.0,2024-09-08T17:08:41,WIRE,AU,IN,252.243.133.102,DEV_033285,,,NONE,0
TX_58079172,C_821442,C_255817,11466.0,2024-12-06T23:21:28,SWIFT,AU,CA,155.160.253.171,DEV_984883,,,NONE,0
TX_49864737,C_789135,C_502923,36743.17,2024-07-27T15:18:01,WIRE,GB,JP,97.147.44.250,DEV_270718,,,NONE,0
TX_22108932,C_459232,C_935193,6756.48,2024-02-10T04:26:41,WIRE,IN,AE,250.35.206.56,DEV_553578,,,NONE,0
TX_09027145,C_379370,C_504923,41811.68,2024-06-19T10:49:32,CASH,DE,DE,17.239.92.46,DEV_019331,,,NONE,0
TX_92375876,C_164798,C_596897,20005.77,2024-10-03T23:30:17,SWIFT,AE,JP,164.99.243.209,DEV_918227,,,NONE,0
TX_05211813,C_706853,C_016955,31138.38,2024-05-22T23:54:06,CASH,FR,CA,241.140.168.72,DEV_450879,,,NONE,0
TX_03855393,C_827291,C_291102,22480.63,2024-11-17T02:20:47,WIRE,AU,AE,64.244.35.87,DEV_034745,,,NONE,0
TX_38588074,C_080098,C_415920,14323.02,2024-12-18T02:38:12,ACH,DE,US,28.235.154.217,DEV_400597,M_654310,,NONE,0
TX_97944767,C_761122,C_534915,32443.08,2024-07-02T21:42:23,CRYPTO,GB,AU,207.150.106.95,DEV_896760,,W_814683,NONE,0
TX_17200489,C_543600,C_863906,30966.67,2024-04-02T07:03:33,ACH,AE,IN,48.206.114.14,DEV_703212,M_036066,,NONE,0
TX_69805854,C_506476,C_328209,31517.03,2024-06-22T21:39:50,CRYPTO,FR,JP,233.202.186.223,DEV_771271,,W_832828,NONE,0
TX_76872866,C_570558,C_489580,9257.49,2024-05-17T23:22:58,CASH,DE,DE,134.35.244.106,DEV_036415,,,STRUCTURING,1
TX_43616837,C_164798,C_770561,45727.19,2024-01-30T05:14:29,ACH,JP,AE,141.212.104.48,DEV_674060,M_714708,,NONE,0
TX_33139734,C_413748,C_498485,34191.74,2024-03-07T04:08:42,ACH,US,AE,136.53.12.102,DEV_912675,M_881769,,NONE,0
TX_88848560,C_157250,C_332237,30577.26,2024-10-12T12:21:28,ACH,US,JP,2.23.98.124,DEV_798822,M_862587,,NONE,0
TX_46342831,C_431652,C_519723,27278.46,2024-08-02T22:41:56,CRYPTO,AE,JP,114.144.152.205,DEV_983297,,W_224598,NONE,0
TX_67066159,C_940255,C_324428,9766.5,2024-12-08T05:03:33,CASH,AU,AU,45.178.79.203,DEV_918702,M_882621,,STRUCTURING,1
TX_74630676,C_359881,C_867713,43180.74,2024-04-21T23:16:47,CASH,AE,NL,137.14.31.205,DEV_553932,,,NONE,0
TX_88770358,C_471972,C_426459,630.24,2024-08-17T00:19:59,WIRE,JP,IN,232.66.95.237,DEV_359435,,,SMURFING,1
TX_95773696,C_867585,C_780479,37382.57,2024-12-06T05:00:01,SWIFT,US,FR,12.249.107.92,DEV_728642,,,NONE,0
TX_88585484,C_827876,C_087406,17324.64,2024-05-14T01:15:37,ACH,CA,CA,107.1.241.121,DEV_843488,M_916818,,NONE,0
TX_96135889,C_773058,C_712506,24245.39,2024-01-18T06:29:53,SWIFT,AE,NL,69.101.122.231,DEV_992746,,,NONE,0
TX_15565232,C_670649,C_775552,39314.97,2024-08-31T09:11:59,CASH,CA,JP,109.45.130.88,DEV_101273,,,NONE,0
TX_47416395,C_190156,C_282518,678.16,2024-07-07T18:20:04,WIRE,GB,SG,236.9.183.69,DEV_509188,,,SMURFING,1
TX_35789372,C_098964,C_376982,9378.03,2024-07-21T04:03:24,CASH,IN,IN,61.33.32.195,DEV_109790,,,STRUCTURING,1
TX_51119889,C_965687,C_987822,1634.86,2024-11-13T21:34:33,CRYPTO,DE,AU,30.199.152.191,DEV_986007,,W_910393,SMURFING,1
TX_85155727,C_131654,C_097846,12812.59,2024-03-27T15:33:42,ACH,NL,JP,46.176.71.178,DEV_279931,M_441031,,NONE,0
TX_02238090,C_203229,C_602274,39988.7,2024-11-30T18:32:28,CASH,AU,AE,215.174.240.40,DEV_157790,,,NONE,0
TX_86573486,C_403641,SHELL_832798,312640.28,2024-10-10T23:14:48,WIRE,GB,KP,3.105.141.239,DEV_369282,,,SHELL,1
TX_44400183,C_331623,C_039864,172930.32,2024-03-13T20:11:12,SWIFT,CA,KP,189.14.210.43,DEV_668851,,,LAYERING,1
TX_10307663,C_032537,C_300081,22128.53,2024-09-14T11:37:59,WIRE,FR,NL,163.136.135.46,DEV_555593,,,NONE,0
TX_21038629,C_847528,C_427957,45233.07,2024-06-27T23:57:38,SWIFT,CA,CA,185.183.28.49,DEV_092009,,,NONE,0
TX_75289307,C_226110,C_971868,208.08,2024-01-12T19:44:56,ACH,AE,AU,118.17.4.9,DEV_802521,M_121115,,NONE,0
TX_39664636,C_780181,C_691653,35844.12,2024-12-11T18:47:12,ACH,DE,GB,28.219.32.170,DEV_054504,M_183465,,NONE,0
TX_56388132,C_918199,C_265150,163384.46,2024-06-20T16:33:27,SWIFT,AE,SY,208.238.50.71,DEV_522447,M_442466,,LAYERING,1
TX_91557720,C_506476,C_095691,1292.58,2024-07-29T01:38:47,SWIFT,AE,SG,89.101.111.179,DEV_037889,,,NONE,0
TX_69369185,C_963502,C_498543,14309.92,2024-12-11T15:16:05,CRYPTO,IN,SG,44.36.204.212,DEV_893318,,W_599269,NONE,0
TX_82270980,C_900180,C_603766,13514.36,2024-02-14T05:31:17,CASH,SG,GB,148.215.223.92,DEV_703758,,,NONE,0
TX_39799050,C_463052,C_710893,46256.98,2024-12-27T08:11:11,CRYPTO,US,SG,17.13.247.88,DEV_273289,,W_678027,NONE,0
TX_38099397,C_394596,C_799263,7120.65,2024-11-13T18:18:18,ACH,NL,FR,237.70.75.189,DEV_566451,M_428567,,NONE,0
TX_32532199,C_352206,C_014117,28077.4,2024-08-29T22:01:27,WIRE,JP,CA,138.95.193.92,DEV_169121,,,NONE,0
TX_14317351,C_329500,C_333440,28154.98,2024-07-09T09:33:15,CRYPTO,JP,SG,232.9.122.164,DEV_302193,,W_395661,NONE,0
TX_25600373,C_840601,C_422453,47719.57,2024-01-27T13:18:35,CASH,FR,JP,85.161.239.85,DEV_461934,,,NONE,0
TX_03798734,C_807126,C_937636,21291.21,2024-11-02T18:52:47,CASH,FR,AU,156.8.142.39,DEV_406061,,,NONE,0
TX_76641111,C_769043,C_976232,23864.75,2024-10-14T17:32:27,CASH,US,AU,242.186.229.154,DEV_567074,,,NONE,0
TX_48100639,C_683388,C_833794,4461.22,2024-10-30T13:20:57,CRYPTO,SG,AE,119.104.1.101,DEV_646827,,W_441832,NONE,0
TX_03095357,C_697251,C_918025,9712.61,2024-01-21T16:41:08,CRYPTO,FR,AU,156.23.82.195,DEV_718578,,W_840358,NONE,0
TX_76644421,C_693755,C_986749,247.99,2024-11-08T02:33:55,CASH,AU,JP,140.126.96.155,DEV_943258,,,NONE,0
TX_86711283,C_080098,C_073443,2490.53,2024-10-28T08:50:46,WIRE,AE,CA,174.4.127.34,DEV_878943,,,NONE,0
TX_76185086,C_880371,C_581673,9974.71,2024-01-07T19:50:25,CASH,US,US,47.224.56.85,DEV_698563,,W_645880,STRUCTURING,1
TX_30952353,C_370660,C_446343,1792.15,2024-03-27T09:08:58,ACH,GB,SG,180.242.9.14,DEV_433015,M_002706,,NONE,0
TX_81626654,C_830235,C_470760,48693.29,2024-09-04T03:31:00,CRYPTO,NL,IN,25.146.177.225,DEV_480538,,W_044400,NONE,0
TX_51830684,C_808246,C_888859,90938.23,2024-07-14T15:11:22,SWIFT,CA,LA,179.200.168.31,DEV_631059,M_051900,,LAYERING,1
TX_28851546,C_859743,C_524374,14410.01,2024-03-14T06:18:14,SWIFT,IN,GB,251.44.242.84,DEV_079205,,,NONE,0
TX_17137443,C_497105,C_082965,38807.07,2024-11-03T12:46:37,ACH,IN,NL,245.242.74.94,DEV_313784,M_391397,,NONE,0
TX_47310438,C_560763,C_264393,27913.44,2024-08-01T20:13:51,CRYPTO,SG,JP,146.62.202.84,DEV_577123,,W_399618,NONE,0
TX_54158626,C_952112,C_511036,26575.83,2024-06-18T21:38:20,WIRE,DE,PK,239.213.212.93,DEV_455417,,,LAYERING,1
TX_13071257,C_609103,C_086830,25551.92,2024-07-31T01:55:39,CASH,AE,JP,72.85.104.147,DEV_252889,,,NONE,0
TX_45456395,C_355191,C_891367,24310.26,2024-08-07T10:50:35,CRYPTO,SG,FR,44.11.152.222,DEV_362661,,W_814915,NONE,0
TX_30760943,C_499673,C_991809,31427.49,2024-03-29T08:19:43,SWIFT,CA,AU,249.213.210.192,DEV_838498,,,NONE,0
TX_73112415,C_843402,C_143129,8701.53,2024-10-30T22:28:21,CASH,SG,JP,186.155.79.165,DEV_241831,,,NONE,0
TX_31961579,C_349998,C_129956,4098.73,2024-12-07T18:00:31,CASH,FR,AU,122.132.108.30,DEV_851525,,,NONE,0
TX_04271152,C_940255,C_047019,8674.75,2024-02-07T12:14:54,CASH,AU,AU,24.35.243.60,DEV_040311,,,STRUCTURING,1
TX_48702540,C_759187,C_479147,185014.02,2024-04-27T14:24:18,CRYPTO,AE,PK,189.164.26.203,DEV_252215,,,LAYERING,1
TX_17873829,C_919426,C_963054,41171.26,2024-04-04T22:47:09,ACH,FR,US,42.193.182.111,DEV_722115,M_174587,,NONE,0
TX_53304380,C_905579,C_081756,25613.14,2024-01-05T17:28:07,SWIFT,GB,DE,28.223.32.137,DEV_848162,,,NONE,0
TX_79316371,C_139635,C_113858,9285.7,2024-12-20T08:06:52,CASH,GB,IN,41.228.142.207,DEV_332205,,,NONE,0
TX_99784795,C_628964,C_264665,45158.34,2024-10-14T05:28:14,ACH,FR,NL,87.126.87.229,DEV_915755,M_051586,,NONE,0
TX_47013491,C_452446,C_880900,25068.93,2024-05-09T08:19:18,CRYPTO,GB,JP,145.1.90.216,DEV_620677,,W_196215,NONE,0
TX_07184067,C_750016,C_372503,17008.2,2024-11-26T20:08:39,SWIFT,SG,AE,203.38.15.163,DEV_659957,,,NONE,0
TX_46966499,C_113739,C_288568,20662.98,2024-10-13T00:48:07,SWIFT,AE,GB,169.241.242.15,DEV_800594,,,NONE,0
TX_70784476,C_144758,C_900525,4102.81,2024-04-20T02:26:39,CASH,SG,FR,209.209.239.210,DEV_666254,,,NONE,0
TX_47829226,C_798305,C_417501,17956.46,2024-07-27T22:17:44,CRYPTO,GB,AU,208.98.49.242,DEV_653822,,W_721751,NONE,0
TX_72442953,C_431652,C_957502,12274.89,2024-08-27T03:21:31,CASH,AU,SG,94.15.148.47,DEV_045406,,,NONE,0
TX_75600740,C_634570,C_483831,10883.67,2024-01-04T05:36:51,WIRE,IN,DE,70.1.209.24,DEV_734203,,,NONE,0
TX_05158050,C_463052,C_364896,41467.93,2024-07-19T21:07:15,CRYPTO,SG,AU,2.8.241.65,DEV_510737,,W_742809,NONE,0
TX_07716164,C_598284,C_979095,10085.33,2024-08-21T11:45:30,CRYPTO,SG,FR,44.106.8.8,DEV_249218,,W_078415,NONE,0
TX_81770670,C_098599,C_714773,49145.28,2024-10-15T11:53:29,SWIFT,FR,JP,49.11.228.57,DEV_517914,,,NONE,0
TX_72974424,C_694569,C_199867,10295.78,2024-02-13T03:45:25,CRYPTO,AU,NL,65.231.118.209,DEV_515765,,W_270768,NONE,0
TX_43850046,C_992645,C_315856,11725.77,2024-01-09T16:24:24,WIRE,GB,FR,25.211.34.200,DEV_907894,,,NONE,0
TX_26518461,C_701236,C_863591,7433.26,2024-07-30T23:04:04,ACH,CA,IN,195.42.139.222,DEV_244758,M_384452,,NONE,0
TX_69437008,C_930777,C_011397,29505.1,2024-12-21T21:33:46,ACH,AU,FR,251.172.72.153,DEV_007280,M_815272,,NONE,0
TX_11883517,C_252922,C_346310,6577.31,2024-01-10T19:34:38,CRYPTO,DE,AU,40.232.12.59,DEV_012280,,W_839783,NONE,0
TX_03612888,C_007565,C_678170,21295.8,2024-06-21T06:54:56,WIRE,FR,DE,121.120.65.57,DEV_626495,,,NONE,0
TX_09441683,C_741840,C_438256,3090.38,2024-05-26T07:56:37,ACH,DE,JP,203.209.94.105,DEV_800169,M_940052,,NONE,0
TX_98066813,C_220212,C_652666,45127.7,2024-06-22T18:00:49,CASH,IN,DE,28.228.202.38,DEV_848231,,,NONE,0
TX_46939028,C_937882,C_680165,33106.25,2024-02-23T03:26:18,CASH,AU,IN,229.189.229.120,DEV_606014,,,NONE,0
TX_68166383,C_463190,C_558026,42575.66,2024-07-26T14:49:11,SWIFT,DE,NL,45.107.211.219,DEV_401004,,,NONE,0
TX_30605233,C_763063,C_638757,8201.07,2024-11-04T07:43:31,ACH,CA,JP,104.72.219.240,DEV_847268,M_766758,,NONE,0
TX_68389439,C_098599,C_068554,28161.44,2024-02-05T22:58:17,WIRE,GB,AE,204.219.64.98,DEV_858019,,,NONE,0
TX_70124968,C_615372,C_735590,8772.09,2024-10-23T22:30:21,CASH,GB,GB,127.69.247.156,DEV_222232,,,NONE,0
TX_29063879,C_342202,C_504555,37886.91,2024-08-08T16:00:00,WIRE,NL,US,175.218.247.33,DEV_024597,,,NONE,0
TX_08301880,C_686067,C_968160,38567.64,2024-04-15T13:44:01,ACH,SG,JP,46.66.182.78,DEV_948548,M_678766,,NONE,0
TX_71363727,C_318781,C_367450,33778.38,2024-11-09T23:17:13,SWIFT,AU,SG,219.90.127.76,DEV_311025,,,NONE,0
TX_67632440,C_861740,C_149397,71323.48,2024-06-14T06:40:10,WIRE,FR,LA,58.200.140.39,DEV_826846,,,LAYERING,1
TX_40374727,C_876564,C_718027,28148.36,2024-05-04T00:56:53,CASH,SG,SG,139.177.175.167,DEV_184427,,,NONE,0
TX_46112016,C_512269,C_531133,44928.44,2024-11-02T21:57:56,ACH,SG,US,16.60.67.64,DEV_042408,M_731415,,NONE,0
TX_49261979,C_171749,C_194648,35283.26,2024-04-28T08:32:51,SWIFT,AU,IN,64.28.2.184,DEV_169310,,,NONE,0
TX_86838563,C_979981,C_980209,32697.45,2024-02-14T05:01:58,CASH,DE,NL,142.247.110.241,DEV_543229,,,NONE,0
TX_05584173,C_355191,C_081092,35489.45,2024-01-18T07:21:08,WIRE,SG,NL,251.219.131.63,DEV_828046,,,NONE,0
TX_02461930,C_823345,C_008211,1573.59,2024-02-09T17:28:56,ACH,JP,CA,159.200.105.63,DEV_031383,M_461849,,NONE,0
TX_35887353,C_850611,C_950659,1583.24,2024-12-28T10:42:15,CRYPTO,NL,GB,64.186.126.176,DEV_343102,,W_401195,SMURFING,1
TX_68621544,C_499673,C_785454,37989.19,2024-11-13T20:54:34,ACH,FR,SG,223.200.247.166,DEV_769495,M_755499,,NONE,0
TX_80238693,C_428350,C_184733,9313.47,2024-02-17T06:54:25,CASH,SG,SG,6.123.241.15,DEV_904143,,,STRUCTURING,1
TX_58744247,C_839942,C_753037,33377.16,2024-01-14T19:44:53,ACH,CA,FR,194.198.176.92,DEV_670480,M_670320,,NONE,0
TX_92371962,C_845404,C_945141,20717.67,2024-06-30T20:31:47,CRYPTO,AE,IN,159.190.132.12,DEV_364069,,W_732588,NONE,0
TX_20781156,C_628909,C_988997,118602.74,2024-09-07T14:26:53,SWIFT,US,PK,226.176.97.173,DEV_669322,M_980663,,LAYERING,1
TX_60941716,C_400985,C_801018,38239.17,2024-01-07T22:41:09,CRYPTO,NL,AU,141.92.30.90,DEV_446951,,W_184203,NONE,0
TX_25571028,C_212307,C_324234,2804.16,2024-08-13T23:06:07,ACH,NL,SG,164.192.19.124,DEV_942919,M_920574,,NONE,0
TX_72359752,C_216398,C_354546,6578.35,2024-05-15T02:10:06,CASH,DE,US,71.117.197.72,DEV_776334,,,NONE,0
TX_04478140,C_882651,C_573167,49193.72,2024-09-26T16:57:04,ACH,SG,NL,34.99.191.31,DEV_931510,M_223404,,NONE,0
TX_47155641,C_876960,C_472257,22878.41,2024-02-28T19:22:09,CASH,AE,AU,145.153.1.50,DEV_503897,,,NONE,0
TX_14392736,C_461642,C_249832,16833.53,2024-02-09T07:08:38,ACH,NL,FR,139.53.212.80,DEV_668780,M_833126,,NONE,0
TX_70453838,C_464629,C_515127,46316.53,2024-04-25T23:37:15,WIRE,CA,GB,162.254.55.131,DEV_828555,,,NONE,0
TX_12121135,C_305887,C_151878,2564.35,2024-10-04T16:17:28,WIRE,IN,US,177.209.199.97,DEV_146726,,,NONE,0
TX_28846809,C_131666,C_251378,33529.72,2024-11-19T22:50:34,SWIFT,SG,AE,177.32.161.75,DEV_263531,,,NONE,0
TX_70577317,C_284372,C_732519,20391.72,2024-07-04T12:26:11,ACH,AU,CA,79.204.59.16,DEV_480231,M_763792,,NONE,0
TX_61391765,C_689405,C_915029,39780.07,2024-11-02T18:33:47,CRYPTO,CA,SG,175.116.254.184,DEV_702106,,W_871916,NONE,0
TX_84887012,C_512445,C_808222,8502.18,2024-03-07T00:23:05,CRYPTO,GB,AU,229.93.152.164,DEV_697460,,W_479538,NONE,0
TX_97101609,C_982661,C_346072,42632.87,2024-03-02T21:57:28,SWIFT,FR,DE,226.172.226.96,DEV_056004,,,NONE,0
TX_06220466,C_697251,C_926360,34578.29,2024-10-07T02:16:03,CRYPTO,GB,SG,41.36.25.215,DEV_864679,,W_101713,NONE,0
TX_88505045,C_195771,C_460828,43255.86,2024-03-10T10:02:20,CASH,DE,FR,197.82.9.165,DEV_214539,,,NONE,0
TX_21649645,C_753931,C_515710,9104.05,2024-05-17T23:39:37,CASH,FR,FR,162.188.8.99,DEV_292484,,,STRUCTURING,1
TX_98960472,C_309592,C_367481,44860.01,2024-08-22T20:09:40,SWIFT,US,FR,79.48.182.33,DEV_399323,,,NONE,0
TX_08178399,C_785490,C_741581,9192.21,2024-10-11T17:55:22,CASH,FR,FR,101.226.230.155,DEV_796246,M_408775,,STRUCTURING,1
TX_70752148,C_697251,C_191452,45784.51,2024-03-10T13:37:14,WIRE,AU,FR,50.238.197.208,DEV_943002,,,NONE,0
TX_82324795,C_684220,C_297965,23510.32,2024-11-26T03:28:13,WIRE,US,JP,178.220.181.155,DEV_828632,,,NONE,0
TX_33957206,C_804705,C_043060,5668.27,2024-09-14T16:59:02,CASH,SG,SG,70.121.67.186,DEV_306993,,,NONE,0
TX_62821716,C_170538,C_147159,8674.56,2024-04-17T01:35:49,CRYPTO,NL,GB,161.115.81.88,DEV_683595,,W_847516,NONE,0
TX_32468374,C_649389,C_418253,845.21,2024-05-14T20:38:05,ACH,JP,SG,12.72.106.226,DEV_216179,M_080832,,NONE,0
TX_99794621,C_721507,C_901032,1363.0,2024-07-01T23:10:46,ACH,SG,NL,39.202.186.171,DEV_300572,M_660928,,SMURFING,1
TX_66776259,C_848634,C_742018,197982.8,2024-01-13T05:20:12,CRYPTO,AU,AF,195.226.253.164,DEV_661832,,,LAYERING,1
TX_63424683,C_931311,C_771471,48010.97,2024-12-17T07:59:50,WIRE,AU,US,228.139.198.234,DEV_046320,,,NONE,0
TX_71576547,C_116761,C_201285,8550.77,2024-08-07T02:08:04,WIRE,IN,AU,112.17.118.120,DEV_062298,,,NONE,0
TX_35024155,C_216398,C_714420,31743.52,2024-08-04T12:21:51,CRYPTO,AE,GB,187.154.157.112,DEV_723848,,W_009586,NONE,0
TX_03596775,C_918199,SHELL_558845,154462.93,2024-04-06T19:57:53,WIRE,AU,AF,148.4.120.121,DEV_303826,,W_811776,SHELL,1
TX_15575621,C_194901,C_416754,26583.05,2024-03-08T04:35:47,ACH,DE,SG,82.123.74.161,DEV_258076,M_690744,,NONE,0
TX_06140155,C_693755,C_346511,30091.2,2024-12-15T06:31:03,SWIFT,JP,CA,66.16.15.28,DEV_755678,,,NONE,0
TX_67773673,C_178619,C_111828,47972.82,2024-08-08T04:47:09,ACH,FR,AE,231.4.172.54,DEV_643254,M_171930,,NONE,0
TX_16111746,C_918990,C_305761,73196.66,2024-11-29T04:38:09,CRYPTO,NL,YE,110.162.22.21,DEV_321661,,,LAYERING,1
TX_95895078,C_319262,C_714761,147299.45,2024-11-10T04:36:59,WIRE,SG,AF,113.241.175.239,DEV_737889,M_184394,,LAYERING,1
TX_46986986,C_800785,C_546673,12305.55,2024-10-08T15:10:09,WIRE,FR,AE,4.89.132.20,DEV_595158,,,NONE,0
TX_40763824,C_349806,C_082769,33449.53,2024-07-03T02:36:49,ACH,CA,IN,178.244.142.40,DEV_736375,M_199921,,NONE,0
TX_26390335,C_212954,C_446762,10095.8,2024-05-09T00:12:54,CRYPTO,DE,JP,127.75.217.7,DEV_142502,,W_623177,NONE,0
TX_70010030,C_196215,C_029483,25022.62,2024-04-28T08:50:31,CRYPTO,GB,CA,228.174.38.8,DEV_899167,,W_348989,NONE,0
TX_13204066,C_866098,C_007200,8686.04,2024-06-17T07:41:58,SWIFT,JP,AU,168.186.242.103,DEV_003930,,,NONE,0
TX_60292812,C_325409,C_391653,41058.78,2024-06-12T01:43:03,ACH,AU,IN,222.149.144.113,DEV_482243,M_083531,,NONE,0
TX_31761750,C_117645,C_230433,14515.65,2024-12-03T13:59:13,SWIFT,CA,US,5.83.132.79,DEV_513615,,,NONE,0
TX_06597950,C_319262,SHELL_832798,485792.21,2024-12-04T15:49:00,WIRE,IN,KP,210.221.145.217,DEV_836338,,W_553929,SHELL,1
TX_67013500,C_801375,C_421729,24153.11,2024-04-05T01:15:52,CRYPTO,FR,AU,181.226.223.134,DEV_837781,,W_294282,NONE,0
TX_55003793,C_600723,C_960040,30377.79,2024-12-23T10:02:29,CRYPTO,IN,US,95.6.113.180,DEV_385353,,W_343075,NONE,0
TX_87448184,C_600723,C_902576,36394.38,2024-11-24T20:43:20,SWIFT,NL,GB,149.238.5.227,DEV_575973,,,NONE,0
TX_44139333,C_053323,C_549752,19856.96,2024-04-13T10:32:35,CASH,US,JP,216.230.179.94,DEV_194240,,,NONE,0
TX_58449385,C_303789,C_510983,8626.52,2024-03-14T22:43:55,CASH,CA,CA,228.221.255.13,DEV_223590,,,STRUCTURING,1
TX_85894065,C_965687,C_422380,9420.59,2024-01-18T04:55:47,CASH,JP,JP,118.33.12.190,DEV_446881,,,STRUCTURING,1
TX_70928436,C_840601,C_543129,15050.8,2024-01-02T00:37:48,SWIFT,DE,GB,192.141.54.205,DEV_125973,,,NONE,0
TX_93354574,C_671671,C_483058,34243.57,2024-06-30T11:00:30,SWIFT,CA,DE,87.207.19.40,DEV_201693,,,NONE,0
TX_30585718,C_881968,C_390302,41445.87,2024-10-20T15:13:26,CRYPTO,CA,DE,226.147.79.179,DEV_246395,,W_563099,NONE,0
TX_52500134,C_337780,C_206733,11199.64,2024-03-11T08:01:17,ACH,AE,JP,138.41.160.95,DEV_778831,M_795184,,NONE,0
TX_35621018,C_164798,C_295764,43484.49,2024-04-21T03:53:34,CASH,AE,DE,178.131.82.214,DEV_549648,,,NONE,0
TX_00826088,C_194901,C_892018,48586.39,2024-09-21T05:13:37,ACH,NL,CA,103.108.214.85,DEV_923637,M_248374,,NONE,0
TX_01191493,C_085920,C_095178,2352.05,2024-08-13T09:21:16,CRYPTO,JP,CA,86.209.40.79,DEV_114592,,W_874145,NONE,0
TX_60561307,C_603503,C_281368,30642.44,2024-10-27T09:33:56,CASH,JP,CA,15.254.14.43,DEV_244070,,,NONE,0
TX_81845015,C_759048,C_427701,3885.86,2024-01-04T12:32:11,CRYPTO,CA,AE,49.139.224.220,DEV_745957,,W_719259,NONE,0
TX_90236655,C_145403,C_349788,2880.15,2024-10-24T04:47:40,ACH,AU,SG,93.123.147.226,DEV_128199,M_297057,,NONE,0
TX_69303369,C_132435,C_979337,6248.8,2024-05-15T19:06:35,CRYPTO,DE,CA,177.3.241.243,DEV_565992,,W_345414,NONE,0
TX_37028856,C_463876,C_195339,28573.0,2024-10-13T22:25:16,CASH,GB,GB,150.134.223.229,DEV_870535,,,NONE,0
TX_81476188,C_707783,C_205240,16350.68,2024-12-25T06:41:38,CRYPTO,GB,DE,28.171.248.59,DEV_132549,,W_281715,NONE,0
TX_88456820,C_325409,C_576720,37487.95,2024-10-29T02:06:05,WIRE,AU,AE,248.77.101.44,DEV_430141,,,NONE,0
TX_71552269,C_337780,C_631178,33066.63,2024-05-26T16:42:55,CRYPTO,GB,US,9.126.125.104,DEV_811565,,W_575765,NONE,0
TX_75422031,C_891836,C_497004,15423.9,2024-05-27T23:23:48,CRYPTO,DE,NL,189.97.180.172,DEV_796042,,W_252673,NONE,0
TX_43643911,C_093957,C_248157,30373.35,2024-06-20T00:19:24,WIRE,FR,NL,223.154.95.33,DEV_001598,,,NONE,0
TX_77735272,C_827188,C_292929,20938.78,2024-09-19T23:39:48,ACH,SG,AU,190.128.6.251,DEV_290169,M_085581,,NONE,0
TX_31029086,C_218256,C_645436,4955.94,2024-05-24T12:28:23,SWIFT,FR,IN,30.56.253.117,DEV_933968,,,NONE,0
TX_54229728,C_252922,C_413569,16124.56,2024-09-13T04:42:46,SWIFT,GB,CA,88.218.187.149,DEV_743314,,,NONE,0
TX_46183887,C_428350,C_564907,1840.62,2024-09-08T11:20:48,SWIFT,GB,NL,49.194.48.224,DEV_118751,,,SMURFING,1
TX_08031574,C_200593,C_980712,40963.86,2024-07-30T03:13:03,WIRE,CA,GB,194.62.50.160,DEV_341665,,,NONE,0
TX_85822104,C_415355,C_512756,25026.94,2024-09-02T18:45:40,CRYPTO,NL,FR,164.58.199.33,DEV_230173,,W_860354,NONE,0
TX_84102928,C_915640,C_413505,39449.68,2024-05-25T00:24:35,SWIFT,NL,AU,33.28.39.116,DEV_076606,,,NONE,0
